Datum dobave,SIPXbase,SIPXeuro-peak,SIPX1,SIPX2,SIPX3,SIPX4,SIPX5,SIPX6,SIPX7,SIPX8,SIPX9,SIPX10,SIPX11,SIPX12,SIPX13,SIPX14,SIPX15,SIPX16,SIPX17,SIPX18,SIPX19,SIPX20,SIPX21,SIPX22,SIPX23,SIPX24,SIPX25
06/20/22,293.81,317.97,240.22,220.39,218.9,220.1,213.2,263.27,301.67,367.18,455.42,348.45,329.91,324.64,302,302,299.49,283.66,283.61,289.88,288.38,308.15,319.04,316.96,293.89,261.09,
06/19/22,162.34,129.48,207.07,190,165.52,139.8,120.6,111.6,114.07,104.42,95.23,94.72,94.15,98.46,93.71,80.67,68.47,86.15,97.08,183.05,276.19,285.87,307.1,294.29,306.93,281.1,
06/18/22,225.31,206.98,274.4,235.87,217.11,205.12,190.94,187.28,212.05,215.25,212.03,203.13,189.79,176.83,173.59,167.69,168.25,190.06,195.22,214.49,264.61,328.01,330.47,319.21,285.08,250.84,
06/17/22,272.92,274.14,296.59,249.66,227.1,207.26,206.86,239.91,292.34,323.31,325.7,299.07,257.49,320,260,231.31,237.07,222.22,254.05,258.33,306.43,318.05,355.18,319.59,293.12,249.36,
06/16/22,249.47,259.72,234.86,223.64,214.51,214.17,206.46,207.76,247,257.13,255.64,300,260.39,270.72,258.7,245,250,256.92,220.1,267.14,245.15,286.82,291.01,280.92,263.32,229.85,
06/15/22,236.21,255.41,197.96,183.5,177.67,173.02,173.18,182.23,219.47,246.95,258.93,258.9,245.62,250,228.82,229.74,242.78,260,246.07,237.67,280,326.34,308.17,269.1,247.55,225.26,
06/14/22,208.08,213.55,176.84,162.53,161.4,160.43,164.24,177.01,215.22,227.88,221.24,214.26,205.84,183.86,201.45,201.32,209.09,189.72,204.23,213.34,230.97,287.31,290.49,246.81,234.9,213.57,
06/13/22,192.67,195.97,175.05,163.77,155.4,149.92,146.92,158.21,200.03,209.71,219,185.81,180.47,166.94,193.01,168.74,164.42,190.36,207.66,209.41,231.05,234.76,254.36,229.26,226.54,203.16,
06/12/22,124.38,82.97,195,165.99,155.54,145.79,143.21,128.48,121.7,117.12,103.17,80.83,74.37,58.57,49.07,33.16,23.46,23.8,59.94,143.84,160.09,185.31,205.98,210.98,210,189.6,
06/11/22,174.17,164.59,203.34,188.52,176.66,165.88,159.45,156.74,158.5,158.49,155.64,168.77,173.12,180,168.48,165.16,164.22,135.68,166,136.4,165.18,196.39,219.45,211.06,207.92,199,
06/10/22,191.49,189.71,196.58,170.9,164.7,164.35,163.84,179.14,207.91,213.76,212.84,197.28,178.7,182.67,181.28,190.27,175.96,166.74,167.05,200.59,205,218.17,220.46,216.9,215.48,205.07,
06/09/22,213.25,232.09,189.01,170.63,165,164.88,165.04,177,205.28,220.08,270,234,218.17,210.34,230,230,270,245,211.45,201.5,215.99,248.65,264.35,210.45,209.09,192.07,
06/08/22,195.9,200.11,185.05,168.95,165.1,162.96,164.92,175,197.42,213.93,215.01,205.29,191.49,191.1,181.26,187.85,191.62,194.53,196.13,200.66,210.9,235.5,244.98,211.98,211,198.89,
06/07/22,212.47,233.23,166.3,155.15,150.61,145.72,146.88,154.54,208.34,219.41,273.97,268.78,240,260,210.66,213.2,231,230.96,164.07,203.77,222.38,280,280.56,241.84,220.26,210.97,
06/06/22,167.63,200.74,113.98,100.92,91.8,88.24,85.05,88.08,90.06,120,215,215,232.23,232.1,215,219,225,215,120,151.02,169.55,200,214.97,214.04,217.42,189.7,
06/05/22,171.6,174.99,166.27,159.87,153.03,137.64,140.5,128.15,191.77,191.77,191.67,168,168,183.4,184.07,170.03,165,167.98,184.07,150.02,186.6,181.02,215.1,215.1,169.22,150.1,
06/04/22,192.33,194.7,216.33,167.97,166.92,157.05,155.5,156.01,159.8,169.86,205,199,193.29,186.47,184.07,168.03,170,173,193.29,203.99,230.1,230.1,260.09,258.17,230.1,181.76,
06/03/22,197.38,206.09,177.61,163.13,157.41,159.62,161.7,169.94,209.83,225.11,221.5,197.12,230.77,260,192.52,180.19,172.5,172.44,176,230.33,214.85,224.88,221.83,216.05,216.77,185.03,
06/02/22,205.9,197.44,220.49,214.48,190,161.96,165.05,177.1,219.99,223.1,218.5,201.27,187.19,180,179.93,174.91,169.43,180,189.73,206.66,221.71,260,300,256.61,230,213.56,
06/01/22,235.6,242.65,220,207.45,199.09,182.53,182.28,198.95,240.1,249.68,246.36,233.67,230.51,223.94,217.42,217.42,223.94,233.67,241.26,260.55,275,308.11,301.93,274.23,250,236.42,
05/31/22,224.92,233.86,200.91,183,179.62,177.02,180.01,195.99,236.84,247.77,250.1,250.1,250,230,216.11,212.85,220,224.8,224.8,224.8,234.97,267.78,275.08,247.51,240.01,227.98,
05/30/22,226.79,230.61,203.9,194.72,192.65,184.5,182.92,195.74,230.68,257.95,260.27,232.92,230,229.77,215,207.5,210.38,210.38,212.92,225.7,241.36,291.14,295,266.46,243.68,227.5,
05/29/22,161.15,153.4,165.19,144.63,143.27,139.93,140.04,141.32,134.14,138.37,140.15,140.08,140,145.06,150,150,127.94,131.99,161.13,173.46,179.56,201.38,214.94,224.97,225,214.96,
05/28/22,126.56,115.67,211.21,207,209,150,150,46.37,10.91,10,10.44,92.45,98.96,150,180.72,150,150,150,150,25.97,89.63,139.9,158.84,164.37,171.07,160.65,
05/27/22,192.37,228.48,150,117.99,105.01,150,150,150,224.99,249.33,254.37,230.1,230.1,230.1,216.84,212.98,224.99,231.93,230.1,230.1,230.1,220.1,147.95,183.7,135,111.17,
05/26/22,195.3,223.69,137.64,97.88,95.09,87.08,96.19,95.95,207.49,220.1,235.1,220,215.1,210.49,199.48,202.41,210.49,215.1,219.91,232.63,246.32,277.28,278.31,253.24,224.41,209.55,
05/25/22,200.81,210.54,190.73,180.06,170.51,167.92,169.9,178.14,212.21,230.9,253.09,220.1,213.14,180.97,198.99,198.86,212.21,213.14,215.91,165,220,235.1,220,212.44,193.98,166.16,
05/24/22,195.64,212.91,180,115.83,105.38,113.7,115.75,155.95,214.45,247.6,245.1,215.1,184.65,180,180,180,211,200.56,241,227.28,245.1,245.1,245.1,245.1,211.91,189.64,
05/23/22,216.21,228.41,175.89,164.57,158.75,155.07,158.2,172.54,202.7,225.18,241.42,238.29,228.74,224.43,209.67,203.59,207.91,213.94,222.18,224.43,246.32,280,300.43,280,240,214.8,
05/22/22,166.83,145.63,186.58,179.4,172.5,170,171,169.91,166.96,166.88,160,149.96,138.29,138.25,140.69,109.92,101.4,103.7,133.19,156.62,195.29,220.23,229.2,229.2,221.2,193.66,
05/21/22,143.59,134.18,140.77,133.91,110.59,108.12,105.29,104.53,116.17,130.43,125.18,115.38,166,166,166,125.7,99.35,119.14,63.08,100.22,163.08,201,220.1,228.11,223.85,214.18,
05/20/22,208.7,207.89,211.1,195.98,189.56,188,189.56,208.62,235.8,263.32,250,224,204.97,201.6,197.4,190.07,185.33,189.26,190,208.17,223.9,229.95,229.98,218.03,205.27,179,
05/19/22,220.83,215.48,196.96,185.01,179.94,176.27,177.98,185.06,222.33,250.04,249.31,229.93,198.22,185.02,182.96,180.8,176.2,185.09,198.96,233.24,245,321,360,292.45,245,243.22,
05/18/22,207.41,205.79,206.47,187.89,176.23,170.98,173.38,179.61,219.95,247.6,241.29,211.07,184.12,178.9,181.56,177.03,176.71,178.9,194.94,216.84,241.2,286.99,280,245.88,225.73,194.47,
05/17/22,232.84,235.25,217.89,213.47,189.1,185.05,210.64,216.96,236.7,264.89,274.17,244.91,231.99,221,213.84,209.99,220,223.87,204.12,237.24,251.82,290,298.21,265.88,245.46,221,
05/16/22,216.71,220.89,180.18,169.06,169.13,169.89,169.53,182.04,229.95,248.08,251.09,231.08,210.62,199.68,185.34,202.09,191.73,192.62,229.93,229.93,245.74,280.89,320,259.9,240.2,212.42,
05/15/22,148.91,105.41,214.91,196.35,185.43,174.15,170.17,170.25,162.92,158.57,154.98,110.6,95.98,90,75,45.35,20.15,39.58,76.21,133.33,198.71,225.03,229.83,226.18,219.57,200.5,
05/14/22,166.89,142.29,184.38,163.03,156.34,144.13,156.1,170.47,184.07,194.3,184.94,160,126.45,98.46,99.99,97.42,94.99,111.9,139.97,162.02,206.38,225,240.04,241.87,239,224.15,
05/13/22,226.4,216.5,225.1,220.27,217.73,217.15,217.71,220.1,245.75,292.34,287,225.1,188,160.11,160.11,225,225,228,228,215.48,228.1,228.1,305.46,229,225.1,220,
05/12/22,208.25,214.64,172.54,155,155,150,152.05,172.42,226,235,228.1,220,212.99,211.3,198.05,186.7,192.7,185.51,213.42,220.1,234.16,272.62,301.09,255,228.1,220.1,
05/11/22,205.43,193.3,207.15,192.8,185.5,179,179.46,185.72,228.1,233.22,224,200,170,180.05,170,170,199.41,170,158.04,160.9,249.99,267.17,335,266.51,225.41,192.93,
05/10/22,228.19,226.75,220,205.61,212.48,183.61,187.28,217.35,232.71,237.95,254.17,232.71,215.74,213.87,197.34,199.5,212.85,220.87,226.82,229.99,237.16,279.99,335,261.2,236.24,226.1,
05/09/22,224.46,226.02,209.08,199.21,196.07,191.11,193.68,210.72,240,256.23,250.04,219.21,199.95,195.22,188.71,214.5,225.26,230,240.43,220.93,247.97,280,283.97,250.44,237.08,207.19,
05/08/22,176.72,148.39,208.1,193.3,191.92,186.01,182.98,186.06,184.97,185.93,185.4,163.45,140.33,123.17,128.06,92.66,85.35,93.26,113.6,198,222.8,234.6,259.25,238.35,225.91,217.9,
05/07/22,205.48,196.3,225.12,216.94,207.36,200.01,199.5,200.1,201.78,216.28,217.04,208.57,207.14,201.08,186.55,174.37,166.7,180,190,185.3,201.62,237.25,248.3,229,223.12,208.38,
05/06/22,229.66,225.62,220.69,213.74,207.56,204.02,206.57,219.07,255.91,274.92,262.97,290,220,208.13,240.34,200.09,195.84,187.01,195.57,211.59,239.09,256.79,262.69,255.91,247.78,235.46,
05/05/22,235.39,234.99,225.2,208.44,208.12,205.09,204.9,220.77,254.96,275.06,268.02,252.96,235.03,232.09,230.05,215.04,210.9,220.06,214.96,229,248.73,263,276.61,259.96,251.84,238.52,
05/04/22,232.18,230.14,206,200,200.34,201.12,201.14,224.32,256.58,296.9,280.1,255.09,227.84,214.86,209.05,206.07,202.45,200.73,206.24,233.85,249.98,275.44,281.49,263.37,246.9,232.47,
05/03/22,224.29,224.13,184.5,182.09,184.08,185.12,187.04,191.19,236.26,255.96,255.96,232.7,206.07,200.24,226.93,197.29,194.89,195.54,230,230,249.96,269.94,330.85,274.1,253.21,228.94,
05/02/22,219.05,213.11,206.46,199.87,194.69,193.76,196.34,209.96,248.88,270,264.57,238.98,194.27,189.97,192.08,190.45,187.65,185.05,188.2,218.72,244.11,263.3,265.41,253.52,241.11,219.92,
05/01/22,195.07,178.66,206,199.7,197.56,192.2,197.43,201.32,195,194.95,186.94,182.04,177.31,176.5,174.92,150.74,140.4,138.9,155.9,195,215.85,249.43,254.94,243.03,239.72,215.97,
04/30/22,204.99,196.11,204.78,189.1,189.91,187.47,189.96,194.81,201,206.59,210.01,205.85,195.95,186.58,180.04,172.94,166.35,159.69,190.5,201.89,226.09,257.4,288.3,256.34,239.09,219,
04/29/22,228.06,226.88,206.05,203.15,202.52,203.23,205.09,213.86,255.77,280.06,291.22,256.34,230.33,217.4,208.37,197.25,195.24,195.04,206,216.3,246.98,262.08,265.87,254.97,241.56,218.65,
04/28/22,230.16,226.63,214.63,201.94,198,201.37,201.5,218.35,255,283.37,279.29,251.26,224.93,213.84,208,200.09,197.05,196.3,197.13,217.63,255,279.09,284.91,268.91,253.56,222.78,
04/27/22,225.56,227.95,206.72,198.01,196.36,194.53,197.51,209.94,244.16,268.03,265.98,252.74,227.69,224.76,212.8,200.63,195,190.96,228.97,228.61,239.31,267.9,270.1,254.94,235.33,202.57,
04/26/22,246.57,251.05,217.93,210.49,208.35,203.3,206.32,232.95,266.06,289.64,288.6,265.4,252.3,247.68,242.21,234.97,214.19,238.85,241,245.82,260.63,281,310,270.01,255,234.9,
04/25/22,223.38,225.32,184.96,183.78,185.63,186.1,188.12,200.06,237.23,261.87,272.47,249.06,232.59,227.97,211,200,194.9,191.99,189.5,209.08,251.4,273.88,275.71,264.93,254,235,
04/24/22,125.42,100.81,108.41,108.79,123.99,115.19,111.97,129.69,134.08,133.79,107.74,101.56,79.98,86.31,76.61,56.89,51.74,77.26,95,112.99,165.01,198.65,224.95,216.78,205.73,186.99,
04/23/22,152.16,169.65,140.38,127.51,130.06,130.08,130.09,122.35,129.76,145.03,147.22,135.01,184.2,188,195.59,197.99,192.3,188,184.2,110.1,145.03,168.19,171.45,145.09,130.42,113.74,
04/22/22,203.6,214.09,196.38,185.37,187.01,179.41,176.09,189.58,218.07,239.95,244.1,221.05,200.01,209.99,216.92,216.16,212.96,216.95,218.98,209.99,192.3,209.61,209.97,191.24,190.54,153.74,
04/21/22,213.66,215.34,234.36,210.65,181.08,178.92,180.5,225.58,241.83,269.49,256.25,232.26,207.93,240,241.47,238.29,192.3,184.2,178.15,187.69,204.96,220.62,223.61,220.44,199.71,177.53,
04/20/22,226.07,229.08,200.7,189.84,183.1,183.28,183.38,200.92,232.8,249.92,249.9,209.96,193.5,190,201.93,201.92,236.06,237.19,238.79,245.86,253.43,290.43,317.65,260.1,241.47,233.59,
04/19/22,228.57,237.93,205,192.98,191.15,190.95,190,200.61,261.68,291.43,295.43,255.71,244.87,228.64,221.6,214.98,214.93,214.64,222.71,231.88,244.87,264.9,267.88,254.74,200,184.2,
04/18/22,120.81,106.19,95.9,81,84,81,85.25,92.31,95.23,105,108.65,104.5,95.87,84.18,79.6,61.53,45,60.58,82.92,121.25,189.84,240.3,255.1,227.09,221.23,202,
04/17/22,109.49,67.28,160.22,139.97,123.72,123.38,133.96,139.96,146.1,144.01,133.55,100,75.92,44.85,26.29,4.87,0,0.08,15,66.2,158.02,182.55,191.54,188.08,171.46,158.07,
04/16/22,149.82,116.16,191.16,183.37,178.02,174.21,172.26,179.6,188.98,191.12,189.6,172.62,146.58,121.99,86.2,61.02,35.8,40.32,65.84,107.71,171.19,195.08,205.81,194.47,175.84,166.88,
04/15/22,194.02,182.96,214.9,199.06,194.73,191.01,191.92,196.86,205.33,220.91,214.77,200.86,190.79,186.91,167.21,167.65,157.38,151.11,155.01,179.32,196.21,228.35,235.99,208.84,205.09,196.24,
04/14/22,231.04,225.03,232.45,207.63,200.14,198.05,199.97,204.46,254,272.33,282.11,252.78,216.35,212.54,202.38,195.19,193.64,191.99,194.53,212.8,247.01,299,321,265.46,253.68,235.4,
04/13/22,227.33,229.76,195,182.85,178.7,177.04,183.44,212.32,248.74,268.1,273.83,254.25,222.36,205.43,199.68,198.26,200.38,196,200.47,241.25,266.2,298.95,301.63,269.03,250,231.94,
04/12/22,226.13,213.28,199.03,188.71,184.98,183,185.55,191.53,229.54,300.53,260.33,228.56,205.11,194.13,167.91,147.63,149.45,152.78,182,239.91,282.32,349.19,375,330,270,230,
04/11/22,225.3,220.03,196.95,194.82,193.46,190.12,195.55,220.56,264.91,299.93,285.03,255,214.92,190.91,187.85,181.84,179.98,179.77,185.4,219.39,263.32,296.99,290.37,267.81,247.99,204.4,
04/10/22,94.53,66.57,95.75,50.68,61.27,52.27,64,60.17,51.65,64.44,56.17,60.04,33.72,30,82.21,12.53,5.13,5,18.36,91.09,164.03,240.57,260.4,244.99,239.98,224.3,
04/09/22,118.13,111.12,148.62,140,126.31,117.42,115,111.48,119.88,129.85,131.87,115.23,68.36,43.42,110,110,110,125.08,130.1,134.02,112.78,142.63,139.01,129.85,119.75,104.48,
04/08/22,211.89,221.95,220,185,130,130,130,185,264.11,296.98,314.65,220,220,260,220,185,182,175.63,186.11,202.31,229.9,267.77,259.04,233.96,205.6,182.25,
04/07/22,159.87,179.21,109.53,99.49,89.22,89.18,85.09,96.63,148.78,185.34,182.94,162.72,154.95,185,185,143,143,148.77,185,189.92,192.7,277.5,277.5,192.7,183,130,
04/06/22,180.07,171.53,180,180,180,147.14,151.54,240,280,280,240.1,195.15,160.1,163.02,157.03,147,147,144.02,150.86,155.75,176.54,221.75,194.77,164.23,140.66,125.04,
04/05/22,220.16,262.09,150.19,114.78,87.4,91.63,116.76,121.02,268.1,261.86,291.22,279.8,261.38,256.19,247.94,243.58,230.1,239.56,240.06,264.99,280.28,309.93,283.9,244.99,214.33,183.88,
04/04/22,217.94,257.22,160.02,134.93,135.5,112.33,119.96,133.44,193.19,429.43,450.05,230,221.07,227.92,326.48,308.95,209.11,206.92,209.95,186.02,230.07,280.1,239.91,170.02,165.06,150.18,
04/03/22,194,180.83,209.98,205.98,207.78,206.05,205.1,183,174.75,183.1,210.25,200.14,190.04,188.96,190,161.92,123.01,128.46,144.93,165.05,213.76,253.45,258.97,240.05,229.54,181.81,
04/02/22,195.85,204.25,146.32,152.98,165.15,160.87,158.05,172.96,172.04,195.09,221.38,219.3,200.7,193.89,190,185.05,185.01,185.04,161.36,190,244.16,275.1,263.63,232.11,228.69,201.4,
04/01/22,190.46,208.81,143.4,128.4,124.84,118.11,126.14,151.94,203.7,251.72,264.96,243.93,223.47,214.67,204.5,192.11,178.94,170.61,170.01,195.02,215.15,232.41,237.59,210.11,195.05,174.38,
03/31/22,227.57,240.45,215.03,215.18,204.87,192.56,195.59,207.79,275,309.47,347.29,309.3,268.92,239.14,226.35,217.41,213.36,207.64,199.05,196.09,211.88,248.97,232.03,196.01,176.68,156.11,
03/30/22,275.63,300,238.75,232.64,231,229.08,232.33,242,283,313.48,347.22,328.11,305.07,319.13,307.55,288.6,293.99,275.99,259.9,269.81,294.7,309.97,294.07,260,247.51,211.3,
03/29/22,253.23,264.43,227.1,219.36,209.62,210,210.38,225.27,268.94,301.27,319.09,299.9,283,275.94,244.95,237.04,227.1,227.1,230.02,246.53,280,302.49,298.3,260.82,243.85,229.42,
03/28/22,230.77,228.31,200.12,195.02,191.79,195.06,195.01,210.09,274.95,319.17,323.06,283.93,237.8,213.11,188.87,179.06,195.02,174.93,179.52,199.1,260.31,305.04,300.27,256.52,235.22,225.45,
03/27/22,202.04,180.16,235,221.93,214.02,212,211.09,210.31,214.03,214.08,214.07,205.02,195.03,167.54,104.46,81.4,92.58,141.59,194.83,220,262.98,282.41,267.72,254,230.9,,
03/26/22,217.76,210.45,244.61,230.05,203.1,197.83,207.58,216.18,207.71,196.06,171.03,171.06,197.1,203.02,203.01,199.85,195.07,195.09,203.06,232.42,262.5,292.24,270.07,244.98,244.94,237.75,
03/25/22,254.65,245.52,262.48,244.58,234.29,230.15,226.01,254.91,315,333.86,294.43,259.93,208.17,203.99,190.93,188.27,194.14,215.27,261.28,276.28,300.77,352.74,300,281.86,256.08,226.24,
03/24/22,241.77,242.28,220.78,212.45,211.56,211.8,212.93,223.32,282.97,305.07,295.26,228.13,205.5,201.3,192.52,190.06,200.21,212.92,232.58,266.99,310.76,371.11,295.4,256.86,240.04,222.03,
03/23/22,238.38,237.88,216.31,200.05,200.62,198.08,204.09,226.15,275.45,299.25,280.88,225.08,204.07,195.77,190.02,190.01,195.92,202.4,217.99,266.05,312.28,374.14,311.03,270,245.48,220.1,
03/22/22,238,238.58,223,215,207,206.36,203,220.92,273.7,287.34,281.1,241.59,204.11,197.08,191.12,200,196.03,199.86,230.01,269.97,301.03,351,290.84,256,242.25,223.76,
03/21/22,228.19,241.97,201.2,189.95,154.14,158.11,154.64,201.2,264,288,271.94,240.03,201.2,192.6,192.6,201.2,220.08,220.1,243.62,273.68,309.6,336.98,279.83,245.38,226.89,209.69,
03/20/22,164.23,182.42,107.8,110.22,111.14,103.94,109.12,109.18,116.07,192.6,192.6,125.07,192.6,196.9,192.6,187,90.26,98.44,122.59,233.08,265,292.92,265,192.6,154.79,179.92,
03/19/22,201.15,224.25,204.04,200.09,197.24,189.94,185.06,190.8,203.04,204.14,203.67,204.05,201.72,206.09,206.04,204.07,204.05,204.05,204.09,248.06,300,305.05,192.7,120.23,124.67,124.72,
03/18/22,236.18,246.6,203.03,206.97,203.09,206.5,209.9,217.06,262.97,291.51,287.81,251.41,231.4,217.05,241.65,240.26,203.09,222.47,247.64,247.64,275.32,293.45,259.38,217.1,228.5,203.06,
03/17/22,249.87,271.26,248.85,200,195.06,151.05,157.43,203.05,260.99,284.91,290,271.65,245.79,247.98,255.95,250.4,248.92,253.64,257.36,276.22,310.03,347.21,295.92,259.29,248,237.2,
03/16/22,280.69,291.2,266.5,251.4,247.5,240.01,248.2,269.3,296.96,317.7,314,295.94,276.6,269.17,272.55,270.68,275.08,273.2,279,294.92,319.23,354,306.25,280.38,274.99,243,
03/15/22,303.67,325.53,261.7,246.6,241.79,240.07,242.69,268.7,318.69,339.57,349.98,327.99,314.94,296.17,287.63,294.2,303.63,300.76,315.41,330.67,375,410,357.04,312.09,288.18,264.63,
03/14/22,316.05,332.47,295.79,292.6,290,211.7,219.91,300.03,329.2,360,365.62,335.49,313.6,300,293.8,280,280,300,314.69,360,411.03,435.42,389,322.7,300.73,283.81,
03/13/22,284.6,281.61,275,243,243,227.93,220.02,243,243,266.14,243,243,243,254.06,230.06,220.04,230.09,257.36,284.76,350,405,419,419,405,360,305.91,
03/12/22,278.72,275.95,298.73,281.98,275.2,275.17,275.17,274.76,275.32,271.51,235.05,294,274.01,264.62,258.55,249.13,249.18,255.62,261.53,289.3,323.3,357.16,320,293.32,273.98,262.77,
03/11/22,319.32,374.35,190.04,156.6,127.28,123.07,123.66,250.09,367.06,369.95,351.22,379.9,355.69,345.95,330,327.26,331.79,336.76,358.69,420,475,480,430,359.91,341.95,331.79,
03/10/22,385.86,405.1,354.97,320,321.6,310.09,310.07,335.01,414.66,436.06,427.76,429.9,400.95,387.07,361.4,356.03,361.69,375.61,391.93,418.35,470.5,480,430.01,403.35,391.22,372.31,
03/09/22,474.03,488.87,440.18,419.41,420.07,420.03,420.03,440,523.76,579.45,554.76,529.91,501.63,468.29,425.06,420.03,417.29,415.02,425.09,529.43,574.93,605,529.58,448.75,449.06,420.04,
03/08/22,561.96,602.84,455.1,449.5,449.5,424.88,436.06,456.05,622.3,690,690,584.05,599.97,577.36,566.06,541.89,541.51,570,580,608.31,674.93,700,654.91,582.22,577.47,455.02,
03/07/22,427.14,444.69,377.56,369.83,368.94,359.21,361.71,397.23,465.77,512.36,515.01,483,424.75,430,413.74,412.06,403.17,375,400,450.39,507.54,521.57,475,439.52,417.98,370.07,
03/06/22,370.68,368.72,390.61,353,345.16,334.21,339.44,342.09,350.07,345.06,339.52,345.05,351.07,346.25,350.25,345.04,330.07,342.98,375,410,435.08,454.28,436.35,412.02,412.02,411.65,
03/05/22,360.15,357.92,366.34,360,350,330,338.85,347.04,369,378.1,370.53,391,360.2,346.9,330.44,313,313,321.8,347.47,385.63,405.78,409.3,400,377.25,369.63,362.4,
03/04/22,375.27,381.14,374,366.7,337.63,329,337.7,366.87,398.6,410,410.05,385.16,365.86,350.13,360,359.97,359.9,381.6,375.01,406,410,410,400.08,383.94,364.98,363.4,
03/03/22,362.87,377.18,344.78,322.53,316.88,307.01,307.3,332.27,371.31,405,400,375,370.31,361.18,350.88,348.33,363.55,368.3,375,398.53,410,405.05,390,369.3,363.97,352.33,
03/02/22,278.87,290.84,251.04,248.43,242.06,233.14,233.62,250,289.55,329.07,337.09,298.1,268.3,257.95,246.25,234.99,236.29,249.66,275,316.56,384.83,385,322.82,287.06,265.78,250.25,
03/01/22,264.89,283.29,253.84,255.93,180,180,185.83,204.81,277.91,290.1,290.1,268.09,271.29,266.7,238.7,238.4,248.99,261.24,283.2,315.87,362.75,354.11,315.87,286,266.94,260.79,
02/28/22,245.04,268.08,182.09,180.09,190.04,182.06,197,217,284.97,322.9,308.9,270.29,263.94,263.91,260.04,224.19,237.8,258.97,258.97,280.56,300,289.37,260.09,263.95,200.31,183.48,
02/27/22,191.58,191.74,195.65,180.7,174.44,172.31,174.5,177.1,186.05,191.54,190,182,186.05,182.07,186.05,153.76,111.68,151.54,176.15,229.9,275.76,275.96,233.24,204.07,207.43,200.06,
02/26/22,229.24,236.38,179.85,177.17,192.32,200.08,197.25,237.17,249.98,263.46,275.57,267.37,245.75,213.02,196.64,178.97,177.04,197.47,225.08,259.9,299,300.7,277.91,235.8,242.15,212.09,
02/25/22,267.53,297.51,246.8,170,162.9,170,170,269.9,300,322.97,330,291.27,275,273.98,268.99,263.7,271.22,275.07,290.5,332.38,349,349,322.05,290.81,255.11,170,
02/24/22,157.35,158.98,138.5,123.32,123.91,123.06,122.15,162.9,194.9,191.7,194.9,156.96,139.94,138.5,138.5,126.14,138.5,130.66,155.8,162.9,194.9,230,192.05,194.9,162.9,138.5,
02/23/22,162.18,181.29,108.32,104.76,106.42,109.63,115.86,122.24,201.58,171.97,178.47,174.8,155.7,189.1,178.48,155.7,155.7,129.58,162.8,205.72,244.44,245,192.66,189.1,165.1,129.2,
02/22/22,148.99,167.39,112.53,105.01,102.08,100.64,105.37,155.8,162.9,200.86,211.59,185.07,154.97,144.03,139.9,139.9,139.9,143,139.9,188.9,221.68,199.8,155.8,128.09,128.07,110.07,
02/21/22,179.88,203.02,125,125,125,125,125,162.9,185.58,209.5,218.02,216.98,210.6,209.6,190.65,188.81,196.6,202.5,194.63,200.89,205.15,201.76,189.78,177.32,175,155.8,
02/20/22,114.47,125.6,129.2,99.9,98.71,92.01,88.53,87.17,80,129.2,88.28,95.06,99.51,162.9,155.8,80,75.05,98.65,162.9,163,163,163,155.8,104.09,103.42,71.99,
02/19/22,129.42,147.3,139,60.01,63.11,94.92,85,75.01,95,163,163,146.57,139,139,139,139,139,156,156,156,156,139,156,163,139,105.38,
02/18/22,164.56,185.67,100.09,88.58,96.97,105.45,100.03,119.09,178,185.05,189.28,175.06,150,132.61,130,126.09,135.91,196.44,215,249.27,273.62,254.78,206,186.02,182.2,173.86,
02/17/22,153.09,167.56,140.04,133.08,122.88,94.97,72.69,134.94,182.07,202.54,199.7,192.69,164.61,171,160,146.56,138.22,160,171,175.98,171,160,158.01,171,160,91.2,
02/16/22,214.54,230.58,192.02,171,171,139.94,171,201.2,229.11,257.04,299.67,213.06,208.95,203.9,196.28,191,200.6,210.34,235.71,255.46,284.03,267.99,248.99,211.04,202.05,187.47,
02/15/22,211.03,225.1,198.18,180,179.7,174.02,174.05,182.97,204.2,234.06,262.88,240,220.43,213.5,212.05,208.97,212.41,215.13,221.19,226,238,230.69,222.1,211.9,203.99,198.36,
02/14/22,208.27,228.59,180.12,171,157.1,131.08,157.1,182.72,206.4,225,253.98,251.3,228.7,228.9,211.8,211.1,215,218,217.26,221.42,236.9,248.71,229.02,218.95,201.98,194.81,
02/13/22,188.2,197.39,131,125,152,152,152,169.95,189.33,196.7,192,191.69,185.5,178.53,174.83,167.37,167.37,180.12,201.99,218.96,245,265.31,243,226.44,210.86,199.95,
02/12/22,181.38,177.23,195.91,187.2,184.89,170.24,166,163.46,178,175.43,171.46,149.21,130.06,163.8,178,171,168.39,169.05,184.4,194.89,215,231.55,213,202.14,199.67,190.37,
02/11/22,220.53,239.02,196.17,185.99,184,178,185.92,196.17,214.45,234.96,247,242.69,238.96,236.96,219.8,201.99,201,209.94,227.84,259.1,294,289,234.84,216,205.79,192.19,
02/10/22,211.52,221.29,200.99,192.61,185.1,184.27,188.08,202,214.2,238.52,255,226.71,204.11,206.9,193.23,186,196.78,205.92,224.69,236.34,261.7,258.09,235.01,190.1,209.99,180.1,
02/09/22,215.7,234.51,171,171,166,145.07,166,191.07,218,237.91,255,235.8,220.45,205.99,192.45,191.11,197.57,212,233.41,261.34,307.25,301.69,246,224.54,217.74,208.3,
02/08/22,160.91,171.42,139.23,130.91,126.49,120.27,124.69,130.01,146.02,168.05,178,160.76,153.39,158.05,146.01,146.01,152.06,158.59,169.96,201.71,219.55,212.97,197.17,172,178,172,
